FL_DATE,OP_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,FLIGHTS,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,ORIGIN_INDEX,DEST_INDEX,O_TEMP,O_PRCP,O_WSPD,D_TEMP,D_PRCP,D_WSPD,O_LATITUDE,O_LONGITUDE,D_LATITUDE,D_LONGITUDE
2024-02-16 00:00:00,WN,2939.0,LAS,BLI,2024-02-16 18:10:00,2024-02-16 18:49:00,39.0,17.0,2024-02-16 19:06:00,2024-02-16 21:17:00,3.0,2024-02-16 20:55:00,2024-02-16 21:20:00,25.0,165.0,151.0,131.0,1.0,2,16,5,174,35,13.9,0.0,5.4,10.0,0.0,20.5,36.08036,-115.15233,48.79275,-122.53753
2024-11-07 00:00:00,OO,5733.0,JAC,DEN,2024-11-07 16:20:00,2024-11-07 16:13:00,-7.0,8.0,2024-11-07 16:21:00,2024-11-07 17:26:00,13.0,2024-11-07 18:09:00,2024-11-07 17:39:00,-30.0,109.0,86.0,65.0,1.0,11,7,4,163,85,-8.3,0.0,9.4,-1.7,1.3,13.0,43.60732,-110.73774,39.85841,-104.667
2024-07-05 00:00:00,DL,954.0,ATL,PDX,2024-07-05 11:20:00,2024-07-05 11:15:00,-5.0,13.0,2024-07-05 11:28:00,2024-07-05 13:27:00,3.0,2024-07-05 13:18:00,2024-07-05 13:30:00,12.0,298.0,315.0,299.0,1.0,7,5,5,20,236,26.1,0.0,0.0,18.9,0.0,0.0,33.64044,-84.42694,45.58872,-122.5975
2024-08-15 00:00:00,UA,2403.0,EWR,LAX,2024-08-15 14:00:00,2024-08-15 13:59:00,-1.0,29.0,2024-08-15 14:28:00,2024-08-15 16:28:00,14.0,2024-08-15 16:41:00,2024-08-15 16:42:00,1.0,341.0,343.0,300.0,1.0,8,15,4,106,176,25.6,0.0,8.3,23.9,0.0,16.6,40.6925,-74.16866,33.94254,-118.40807
2024-05-06 00:00:00,AA,2998.0,ORD,RDU,2024-05-06 18:35:00,2024-05-06 18:28:00,-7.0,20.0,2024-05-06 18:48:00,2024-05-06 21:19:00,3.0,2024-05-06 21:34:00,2024-05-06 21:22:00,-12.0,119.0,114.0,91.0,1.0,5,6,1,228,257,20.0,0.0,18.4,25.6,0.0,13.0,41.9796,-87.90446,35.87764,-78.78747
2024-08-04 00:00:00,WN,3316.0,JAX,BNA,2024-08-04 06:00:00,2024-08-04 05:58:00,-2.0,11.0,2024-08-04 06:09:00,2024-08-04 06:17:00,7.0,2024-08-04 06:35:00,2024-08-04 06:24:00,-11.0,95.0,86.0,68.0,1.0,8,4,7,165,37,27.2,0.0,11.2,23.3,0.0,0.0,30.49406,-81.68786,36.12448,-86.67818
2024-04-29 00:00:00,OO,3894.0,EVV,ATL,2024-04-29 06:12:00,2024-04-29 06:06:00,-6.0,15.0,2024-04-29 06:21:00,2024-04-29 08:18:00,16.0,2024-04-29 08:39:00,2024-04-29 08:34:00,-5.0,87.0,88.0,57.0,1.0,4,29,1,104,20,21.7,0.0,20.5,16.1,0.0,7.6,38.03799,-87.53063,33.64044,-84.42694
2024-04-06 00:00:00,NK,795.0,MCO,SJU,2024-04-06 23:08:00,2024-04-06 23:08:00,0.0,17.0,2024-04-06 23:25:00,2024-04-06 01:40:00,3.0,2024-04-06 01:55:00,2024-04-06 01:43:00,-12.0,167.0,155.0,135.0,1.0,4,6,6,193,285,18.3,0.0,18.4,28.3,0.0,0.0,28.42889,-81.31603,18.43942,-66.00183
2024-09-10 00:00:00,WN,3677.0,TPA,SAT,2024-09-10 13:15:00,2024-09-10 13:14:00,-1.0,7.0,2024-09-10 13:21:00,2024-09-10 14:49:00,3.0,2024-09-10 14:55:00,2024-09-10 14:52:00,-3.0,160.0,158.0,148.0,1.0,9,10,2,303,269,27.2,0.0,7.6,26.1,0.0,14.8,27.97547,-82.53325,29.53369,-98.46978
2024-10-05 00:00:00,OO,3875.0,DTW,IND,2024-10-05 08:35:00,2024-10-05 08:46:00,11.0,22.0,2024-10-05 09:08:00,2024-10-05 09:50:00,6.0,2024-10-05 09:50:00,2024-10-05 09:56:00,6.0,75.0,70.0,42.0,1.0,10,5,6,93,157,8.3,0.0,7.6,15.6,0.0,5.4,42.21206,-83.34884,39.71733,-86.29438
2024-05-31 00:00:00,OO,5622.0,SHV,DEN,2024-05-31 08:58:00,2024-05-31 08:52:00,-6.0,25.0,2024-05-31 09:17:00,2024-05-31 10:16:00,4.0,2024-05-31 10:29:00,2024-05-31 10:20:00,-9.0,151.0,148.0,119.0,1.0,5,31,5,281,85,21.0,0.0,11.2,10.0,0.0,9.4,32.44663,-93.8256,39.85841,-104.667
2024-02-27 00:00:00,WN,3484.0,PWM,BWI,2024-02-27 16:45:00,2024-02-27 16:39:00,-6.0,7.0,2024-02-27 16:46:00,2024-02-27 18:06:00,4.0,2024-02-27 18:30:00,2024-02-27 18:10:00,-20.0,105.0,91.0,80.0,1.0,2,27,2,253,51,7.2,0.0,14.8,17.2,0.0,22.3,43.64617,-70.30875,39.1754,-76.6682
2024-06-21 00:00:00,F9,1357.0,PHL,LAS,2024-06-21 08:24:00,2024-06-21 08:22:00,-2.0,27.0,2024-06-21 08:49:00,2024-06-21 10:32:00,10.0,2024-06-21 11:02:00,2024-06-21 10:42:00,-20.0,338.0,320.0,283.0,1.0,6,21,5,238,174,23.3,0.0,9.4,27.8,0.0,7.6,39.87195,-75.24114,36.08036,-115.15233
2024-02-17 00:00:00,UA,2676.0,IAH,ORF,2024-02-17 18:37:00,2024-02-17 19:20:00,43.0,25.0,2024-02-17 19:45:00,2024-02-17 22:55:00,22.0,2024-02-17 22:30:00,2024-02-17 23:17:00,47.0,173.0,177.0,130.0,1.0,2,17,6,151,229,8.3,0.0,29.5,4.4,0.0,16.6,29.98047,-95.33972,36.89461,-76.20122
2024-01-01 00:00:00,UA,2444.0,ORD,ATL,2024-01-01 10:35:00,2024-01-01 10:35:00,0.0,25.0,2024-01-01 11:00:00,2024-01-01 13:20:00,6.0,2024-01-01 13:42:00,2024-01-01 13:26:00,-16.0,127.0,111.0,80.0,1.0,1,1,1,228,20,-0.6,0.0,18.4,4.4,0.0,9.4,41.9796,-87.90446,33.64044,-84.42694
2024-11-02 00:00:00,F9,2015.0,DEN,LAS,2024-11-02 06:00:00,2024-11-02 05:54:00,-6.0,14.0,2024-11-02 06:08:00,2024-11-02 06:39:00,9.0,2024-11-02 07:08:00,2024-11-02 06:48:00,-20.0,128.0,114.0,91.0,1.0,11,2,6,85,174,2.8,0.0,13.0,14.4,0.0,5.4,39.85841,-104.667,36.08036,-115.15233
2024-06-05 00:00:00,WN,4241.0,PHX,ABQ,2024-06-05 14:05:00,2024-06-05 14:00:00,-5.0,10.0,2024-06-05 14:10:00,2024-06-05 16:01:00,3.0,2024-06-05 16:15:00,2024-06-05 16:04:00,-11.0,70.0,64.0,51.0,1.0,6,5,3,239,2,30.0,0.0,11.2,26.7,0.0,0.0,33.43417,-112.00806,35.04022,-106.60919
2024-12-27 00:00:00,DL,2097.0,ROC,ATL,2024-12-27 12:35:00,2024-12-27 13:02:00,27.0,11.0,2024-12-27 13:13:00,2024-12-27 15:03:00,9.0,2024-12-27 15:01:00,2024-12-27 15:12:00,11.0,146.0,130.0,110.0,1.0,12,27,5,263,20,-3.3,0.0,11.2,7.8,0.0,13.0,43.11887,-77.67238,33.64044,-84.42694
2024-01-19 00:00:00,B6,2701.0,JFK,FLL,2024-01-19 06:30:00,2024-01-19 06:29:00,-1.0,20.0,2024-01-19 06:49:00,2024-01-19 09:31:00,5.0,2024-01-19 09:34:00,2024-01-19 09:36:00,2.0,184.0,187.0,162.0,1.0,1,19,5,166,114,-1.1,0.0,11.2,20.0,0.0,5.4,40.63975,-73.77893,26.07258,-80.15275
2024-10-17 00:00:00,DL,856.0,DFW,LGA,2024-10-17 15:30:00,2024-10-17 15:21:00,-9.0,21.0,2024-10-17 15:42:00,2024-10-17 19:54:00,5.0,2024-10-17 20:00:00,2024-10-17 19:59:00,-1.0,210.0,218.0,192.0,1.0,10,17,4,86,182,17.8,0.0,16.6,13.9,0.0,18.4,32.89595,-97.0372,40.77724,-73.87261
2024-01-18 00:00:00,NK,1119.0,RSW,RIC,2024-01-18 16:58:00,2024-01-18 19:43:00,165.0,11.0,2024-01-18 19:54:00,2024-01-18 21:39:00,8.0,2024-01-18 19:13:00,2024-01-18 21:47:00,154.0,135.0,124.0,105.0,1.0,1,18,4,266,259,23.7,0.0,9.4,8.3,0.0,16.6,26.53617,-81.75517,37.50517,-77.31967
2024-12-27 00:00:00,F9,4000.0,SFO,DFW,2024-12-27 23:59:00,2024-12-27 00:18:00,19.0,24.0,2024-12-27 00:42:00,2024-12-27 05:29:00,10.0,2024-12-27 05:35:00,2024-12-27 05:39:00,4.0,216.0,201.0,167.0,1.0,12,27,5,278,86,15.6,0.0,13.0,10.6,0.0,13.0,37.619,-122.37484,32.89595,-97.0372
2024-06-03 00:00:00,OH,5425.0,PHL,GSP,2024-06-03 08:36:00,2024-06-03 08:26:00,-10.0,23.0,2024-06-03 08:49:00,2024-06-03 10:03:00,3.0,2024-06-03 10:34:00,2024-06-03 10:06:00,-28.0,118.0,100.0,74.0,1.0,6,3,1,238,132,22.2,0.0,9.4,20.0,0.0,6.0,39.87195,-75.24114,34.89567,-82.21886
2024-01-15 00:00:00,AA,2664.0,PIT,DFW,2024-01-15 15:42:00,2024-01-15 15:51:00,9.0,11.0,2024-01-15 16:02:00,2024-01-15 17:54:00,12.0,2024-01-15 17:57:00,2024-01-15 18:06:00,9.0,195.0,195.0,172.0,1.0,1,15,1,243,86,-8.3,0.0,13.0,-7.2,0.0,20.5,40.49147,-80.23287,32.89595,-97.0372
2024-08-07 00:00:00,WN,6829.0,PHX,PDX,2024-08-07 10:50:00,2024-08-07 10:45:00,-5.0,15.0,2024-08-07 11:00:00,2024-08-07 13:14:00,3.0,2024-08-07 13:25:00,2024-08-07 13:17:00,-8.0,155.0,152.0,134.0,1.0,8,7,3,239,236,27.8,0.0,14.8,15.0,0.0,11.2,33.43417,-112.00806,45.58872,-122.5975
2024-01-05 00:00:00,NK,3805.0,PHL,DTW,2024-01-05 19:04:00,2024-01-05 19:37:00,33.0,11.0,2024-01-05 19:48:00,2024-01-05 21:07:00,11.0,2024-01-05 20:55:00,2024-01-05 21:18:00,23.0,111.0,101.0,79.0,1.0,1,5,5,238,93,3.3,0.0,18.4,0.0,0.0,18.4,39.87195,-75.24114,42.21206,-83.34884
2024-08-27 00:00:00,WN,4010.0,MSP,MDW,2024-08-27 15:00:00,2024-08-27 14:56:00,-4.0,12.0,2024-08-27 15:08:00,2024-08-27 16:15:00,7.0,2024-08-27 16:30:00,2024-08-27 16:22:00,-8.0,90.0,86.0,67.0,1.0,8,27,2,216,195,22.2,0.0,20.5,33.9,0.0,14.8,44.88055,-93.21692,41.78598,-87.75242
2024-11-27 00:00:00,WN,2530.0,LGA,DEN,2024-11-27 12:30:00,2024-11-27 12:29:00,-1.0,15.0,2024-11-27 12:44:00,2024-11-27 14:54:00,7.0,2024-11-27 15:00:00,2024-11-27 15:01:00,1.0,270.0,272.0,250.0,1.0,11,27,3,182,85,7.2,0.0,8.3,-1.1,0.5,27.7,40.77724,-73.87261,39.85841,-104.667
2024-08-13 00:00:00,UA,1864.0,EWR,BOS,2024-08-13 11:59:00,2024-08-13 11:57:00,-2.0,21.0,2024-08-13 12:18:00,2024-08-13 13:00:00,4.0,2024-08-13 13:15:00,2024-08-13 13:04:00,-11.0,76.0,67.0,42.0,1.0,8,13,2,106,39,19.2,0.0,10.8,21.7,0.0,16.6,40.6925,-74.16866,42.36435,-71.00518
2024-06-29 00:00:00,AS,672.0,SAN,SFO,2024-06-29 13:15:00,2024-06-29 13:42:00,27.0,20.0,2024-06-29 14:02:00,2024-06-29 15:05:00,5.0,2024-06-29 14:55:00,2024-06-29 15:10:00,15.0,100.0,88.0,63.0,1.0,6,29,6,268,278,18.3,0.0,7.6,16.1,0.0,9.4,32.73356,-117.18966,37.619,-122.37484
2024-05-15 00:00:00,UA,2166.0,PHX,SFO,2024-05-15 07:30:00,2024-05-15 08:00:00,30.0,26.0,2024-05-15 08:26:00,2024-05-15 10:01:00,6.0,2024-05-15 09:41:00,2024-05-15 10:07:00,26.0,131.0,127.0,95.0,1.0,5,15,3,239,278,27.8,0.0,5.4,12.2,0.0,5.4,33.43417,-112.00806,37.619,-122.37484
2024-12-27 00:00:00,OO,3806.0,SLC,MFR,2024-12-27 11:00:00,2024-12-27 11:00:00,0.0,21.0,2024-12-27 11:21:00,2024-12-27 12:06:00,2.0,2024-12-27 12:07:00,2024-12-27 12:08:00,1.0,127.0,128.0,105.0,1.0,12,27,5,286,199,2.8,0.0,13.0,6.7,1.0,5.4,40.78839,-111.97777,42.37423,-122.8735
2024-09-27 00:00:00,WN,2708.0,BWI,ORD,2024-09-27 20:20:00,2024-09-27 20:57:00,37.0,30.0,2024-09-27 21:27:00,2024-09-27 22:07:00,14.0,2024-09-27 21:30:00,2024-09-27 22:21:00,51.0,130.0,144.0,100.0,1.0,9,27,5,51,228,22.2,0.5,25.9,21.1,0.0,46.4,39.1754,-76.6682,41.9796,-87.90446
2024-10-17 00:00:00,OO,4292.0,RHI,MSP,2024-10-17 06:45:00,2024-10-17 06:37:00,-8.0,8.0,2024-10-17 06:45:00,2024-10-17 07:24:00,5.0,2024-10-17 07:58:00,2024-10-17 07:29:00,-29.0,73.0,52.0,39.0,1.0,10,17,4,258,216,5.0,0.0,13.0,8.3,0.0,20.5,45.63119,-89.46745,44.88055,-93.21692
2024-10-21 00:00:00,DL,843.0,ATL,SAN,2024-10-21 14:00:00,2024-10-21 14:11:00,11.0,21.0,2024-10-21 14:32:00,2024-10-21 15:42:00,4.0,2024-10-21 15:34:00,2024-10-21 15:46:00,12.0,274.0,275.0,250.0,1.0,10,21,1,20,268,18.3,0.0,5.4,22.8,0.0,0.0,33.64044,-84.42694,32.73356,-117.18966
2024-09-22 00:00:00,F9,3512.0,ATL,BOS,2024-09-22 21:57:00,2024-09-22 22:41:00,44.0,20.0,2024-09-22 23:01:00,2024-09-22 01:07:00,15.0,2024-09-22 00:29:00,2024-09-22 01:22:00,53.0,152.0,161.0,126.0,1.0,9,22,7,20,39,32.8,0.0,9.4,14.4,1.0,24.1,33.64044,-84.42694,42.36435,-71.00518
2024-01-03 00:00:00,NK,3139.0,DEN,MIA,2024-01-03 10:33:00,2024-01-03 11:05:00,32.0,26.0,2024-01-03 11:31:00,2024-01-03 16:48:00,14.0,2024-01-03 16:28:00,2024-01-03 17:02:00,34.0,235.0,237.0,197.0,1.0,1,3,3,85,203,-7.8,0.0,9.4,22.2,0.0,24.1,39.85841,-104.667,25.79325,-80.29056
2024-05-07 00:00:00,DL,1547.0,OMA,ATL,2024-05-07 15:04:00,2024-05-07 15:00:00,-4.0,11.0,2024-05-07 15:11:00,2024-05-07 17:52:00,5.0,2024-05-07 18:22:00,2024-05-07 17:57:00,-25.0,138.0,117.0,101.0,1.0,5,7,2,225,20,20.0,0.0,20.5,27.8,0.0,14.8,41.30252,-95.89417,33.64044,-84.42694
2024-01-30 00:00:00,HA,5.0,LAS,HNL,2024-01-30 17:20:00,2024-01-30 17:22:00,2.0,12.0,2024-01-30 17:34:00,2024-01-30 21:44:00,12.0,2024-01-30 21:55:00,2024-01-30 21:56:00,1.0,395.0,394.0,370.0,1.0,1,30,2,174,141,15.0,0.0,5.4,26.1,0.0,11.2,36.08036,-115.15233,21.31869,-157.92241
2024-10-12 00:00:00,AA,1618.0,LAX,CLT,2024-10-12 22:18:00,2024-10-12 22:12:00,-6.0,15.0,2024-10-12 22:27:00,2024-10-12 05:21:00,8.0,2024-10-12 05:57:00,2024-10-12 05:29:00,-28.0,279.0,257.0,234.0,1.0,10,12,6,176,66,19.4,0.0,18.4,11.7,0.0,0.0,33.94254,-118.40807,35.21401,-80.94313
2024-07-27 00:00:00,WN,148.0,TUS,HOU,2024-07-27 05:05:00,2024-07-27 05:01:00,-4.0,8.0,2024-07-27 05:09:00,2024-07-27 09:06:00,31.0,2024-07-27 09:25:00,2024-07-27 09:37:00,12.0,140.0,156.0,117.0,1.0,7,27,6,307,143,32.2,0.0,9.4,26.0,2.0,13.0,32.11608,-110.94103,29.64542,-95.27889
2024-02-01 00:00:00,B6,551.0,BOS,MCO,2024-02-01 06:00:00,2024-02-01 06:02:00,2.0,17.0,2024-02-01 06:19:00,2024-02-01 08:54:00,9.0,2024-02-01 09:25:00,2024-02-01 09:03:00,-22.0,205.0,181.0,155.0,1.0,2,1,4,39,193,1.1,0.0,14.8,9.4,0.0,7.6,42.36435,-71.00518,28.42889,-81.31603
2024-06-22 00:00:00,AS,678.0,SEA,LAS,2024-06-22 13:14:00,2024-06-22 13:32:00,18.0,16.0,2024-06-22 13:48:00,2024-06-22 15:46:00,6.0,2024-06-22 15:50:00,2024-06-22 15:52:00,2.0,156.0,140.0,118.0,1.0,6,22,6,277,174,13.3,0.0,9.4,37.2,0.0,7.6,47.44898,-122.30931,36.08036,-115.15233
2024-08-08 00:00:00,WN,1312.0,HOU,PIT,2024-08-08 13:55:00,2024-08-08 13:51:00,-4.0,9.0,2024-08-08 14:00:00,2024-08-08 17:22:00,24.0,2024-08-08 17:40:00,2024-08-08 17:46:00,6.0,165.0,175.0,142.0,1.0,8,8,4,143,243,31.1,0.0,13.0,28.3,0.0,11.2,29.64542,-95.27889,40.49147,-80.23287
2024-01-17 00:00:00,UA,367.0,DEN,BOI,2024-01-17 19:20:00,2024-01-17 19:45:00,25.0,15.0,2024-01-17 20:00:00,2024-01-17 21:43:00,7.0,2024-01-17 21:30:00,2024-01-17 21:50:00,20.0,130.0,125.0,103.0,1.0,1,17,3,85,38,5.0,0.0,7.6,-3.3,0.5,5.4,39.85841,-104.667,43.56444,-116.22278
2024-09-29 00:00:00,DL,2232.0,LEX,ATL,2024-09-29 10:28:00,2024-09-29 10:26:00,-2.0,10.0,2024-09-29 10:36:00,2024-09-29 11:39:00,6.0,2024-09-29 11:58:00,2024-09-29 11:45:00,-13.0,90.0,79.0,63.0,1.0,9,29,7,180,20,18.3,0.0,5.4,17.8,0.0,5.4,38.03697,-84.60539,33.64044,-84.42694
2024-09-28 00:00:00,F9,3782.0,ATL,TPA,2024-09-28 21:10:00,2024-09-28 21:48:00,38.0,26.0,2024-09-28 22:14:00,2024-09-28 23:14:00,6.0,2024-09-28 22:39:00,2024-09-28 23:20:00,41.0,89.0,92.0,60.0,1.0,9,28,6,20,303,23.3,0.0,9.4,27.8,0.0,9.4,33.64044,-84.42694,27.97547,-82.53325
2024-08-25 00:00:00,YX,5768.0,DCA,LGA,2024-08-25 20:35:00,2024-08-25 20:29:00,-6.0,23.0,2024-08-25 20:52:00,2024-08-25 21:36:00,8.0,2024-08-25 21:54:00,2024-08-25 21:44:00,-10.0,79.0,75.0,44.0,1.0,8,25,7,84,182,30.0,0.0,22.3,25.6,0.0,20.9,38.85208,-77.03772,40.77724,-73.87261
2024-04-30 00:00:00,WN,6006.0,PHX,SJC,2024-04-30 16:20:00,2024-04-30 16:18:00,-2.0,14.0,2024-04-30 16:32:00,2024-04-30 18:05:00,2.0,2024-04-30 18:15:00,2024-04-30 18:07:00,-8.0,115.0,109.0,93.0,1.0,4,30,2,239,283,27.8,0.0,5.4,19.4,0.0,16.6,33.43417,-112.00806,37.36186,-121.92901
2024-07-12 00:00:00,WN,550.0,DEN,LGA,2024-07-12 09:50:00,2024-07-12 11:56:00,126.0,17.0,2024-07-12 12:13:00,2024-07-12 17:28:00,14.0,2024-07-12 15:35:00,2024-07-12 17:42:00,127.0,225.0,226.0,195.0,1.0,7,12,5,85,182,17.8,0.0,14.8,26.7,0.0,0.0,39.85841,-104.667,40.77724,-73.87261
2024-10-22 00:00:00,MQ,3826.0,DFW,SHV,2024-10-22 21:37:00,2024-10-22 21:27:00,-10.0,18.0,2024-10-22 21:45:00,2024-10-22 22:18:00,5.0,2024-10-22 22:38:00,2024-10-22 22:23:00,-15.0,61.0,56.0,33.0,1.0,10,22,2,86,281,31.1,0.0,22.3,23.9,0.0,9.4,32.89595,-97.0372,32.44663,-93.8256
2024-11-02 00:00:00,MQ,3532.0,RAP,DFW,2024-11-02 16:26:00,2024-11-02 16:26:00,0.0,12.0,2024-11-02 16:38:00,2024-11-02 19:42:00,14.0,2024-11-02 19:55:00,2024-11-02 19:56:00,1.0,149.0,150.0,124.0,1.0,11,2,6,254,86,6.7,0.0,24.1,25.0,0.0,22.3,44.04532,-103.05737,32.89595,-97.0372
2024-12-28 00:00:00,B6,883.0,JFK,MCO,2024-12-28 15:45:00,2024-12-28 16:14:00,29.0,14.0,2024-12-28 16:28:00,2024-12-28 18:55:00,10.0,2024-12-28 18:47:00,2024-12-28 19:05:00,18.0,182.0,171.0,147.0,1.0,12,28,6,166,193,10.0,1.5,11.2,24.4,0.0,22.3,40.63975,-73.77893,28.42889,-81.31603
2024-10-05 00:00:00,OO,6335.0,SBN,DFW,2024-10-05 07:33:00,2024-10-05 07:32:00,-1.0,14.0,2024-10-05 07:46:00,2024-10-05 08:42:00,15.0,2024-10-05 09:10:00,2024-10-05 08:57:00,-13.0,157.0,145.0,116.0,1.0,10,5,6,272,86,12.2,0.0,9.4,21.1,0.0,5.4,41.70895,-86.31847,32.89595,-97.0372
2024-02-06 00:00:00,B6,1901.0,BUF,JFK,2024-02-06 11:24:00,2024-02-06 13:23:00,119.0,8.0,2024-02-06 13:31:00,2024-02-06 14:25:00,7.0,2024-02-06 12:54:00,2024-02-06 14:32:00,98.0,90.0,69.0,54.0,1.0,2,6,2,49,166,-5.0,0.0,0.0,0.0,0.0,25.9,42.94052,-78.73217,40.63975,-73.77893
2024-06-03 00:00:00,UA,1658.0,ORD,EWR,2024-06-03 06:00:00,2024-06-03 05:58:00,-2.0,18.0,2024-06-03 06:16:00,2024-06-03 08:50:00,11.0,2024-06-03 09:21:00,2024-06-03 09:01:00,-20.0,141.0,123.0,94.0,1.0,6,3,1,228,106,15.0,0.0,0.0,22.0,0.0,0.0,41.9796,-87.90446,40.6925,-74.16866
2024-10-29 00:00:00,AA,1636.0,IAH,ORD,2024-10-29 13:09:00,2024-10-29 13:04:00,-5.0,11.0,2024-10-29 13:15:00,2024-10-29 15:18:00,12.0,2024-10-29 15:50:00,2024-10-29 15:30:00,-20.0,161.0,146.0,123.0,1.0,10,29,2,151,228,25.6,0.0,20.5,24.4,0.0,25.9,29.98047,-95.33972,41.9796,-87.90446
2024-08-02 00:00:00,WN,2267.0,DEN,SFO,2024-08-02 19:00:00,2024-08-02 20:09:00,69.0,14.0,2024-08-02 20:23:00,2024-08-02 21:28:00,5.0,2024-08-02 20:35:00,2024-08-02 21:33:00,58.0,155.0,144.0,125.0,1.0,8,2,5,85,278,37.2,0.0,7.6,17.8,0.0,33.5,39.85841,-104.667,37.619,-122.37484
2024-06-06 00:00:00,MQ,3961.0,TUS,PHX,2024-06-06 15:00:00,2024-06-06 14:59:00,-1.0,15.0,2024-06-06 15:14:00,2024-06-06 15:37:00,13.0,2024-06-06 15:55:00,2024-06-06 15:50:00,-5.0,55.0,51.0,23.0,1.0,6,6,4,307,239,27.8,0.0,0.0,36.1,0.0,7.6,32.11608,-110.94103,33.43417,-112.00806
2024-11-16 00:00:00,9E,5095.0,ATL,HPN,2024-11-16 15:43:00,2024-11-16 15:38:00,-5.0,15.0,2024-11-16 15:53:00,2024-11-16 17:53:00,5.0,2024-11-16 18:00:00,2024-11-16 17:58:00,-2.0,137.0,140.0,120.0,1.0,11,16,6,20,144,16.7,0.0,9.4,16.7,0.0,35.3,33.64044,-84.42694,41.06696,-73.70757
2024-02-26 00:00:00,DL,2021.0,MCO,ATL,2024-02-26 05:00:00,2024-02-26 04:59:00,-1.0,15.0,2024-02-26 05:14:00,2024-02-26 06:20:00,20.0,2024-02-26 06:37:00,2024-02-26 06:40:00,3.0,97.0,101.0,66.0,1.0,2,26,1,193,20,11.7,0.0,0.0,5.0,0.0,0.0,28.42889,-81.31603,33.64044,-84.42694
2024-10-25 00:00:00,AA,3083.0,ATL,PHL,2024-10-25 14:44:00,2024-10-25 14:41:00,-3.0,17.0,2024-10-25 14:58:00,2024-10-25 16:39:00,8.0,2024-10-25 16:52:00,2024-10-25 16:47:00,-5.0,128.0,126.0,101.0,1.0,10,25,5,20,238,20.0,0.0,0.0,16.1,0.0,13.0,33.64044,-84.42694,39.87195,-75.24114
2024-04-07 00:00:00,NK,1855.0,DTW,DFW,2024-04-07 20:23:00,2024-04-07 20:18:00,-5.0,12.0,2024-04-07 20:30:00,2024-04-07 22:04:00,9.0,2024-04-07 22:30:00,2024-04-07 22:13:00,-17.0,187.0,175.0,154.0,1.0,4,7,7,93,86,13.3,0.0,22.3,25.6,0.0,18.4,42.21206,-83.34884,32.89595,-97.0372
2024-06-28 00:00:00,WN,4666.0,ONT,SMF,2024-06-28 10:35:00,2024-06-28 10:33:00,-2.0,15.0,2024-06-28 10:48:00,2024-06-28 11:48:00,4.0,2024-06-28 11:55:00,2024-06-28 11:52:00,-3.0,80.0,79.0,60.0,1.0,6,28,5,227,287,17.0,0.0,6.0,14.4,0.0,0.0,34.056,-117.60119,38.69542,-121.59077
2024-06-30 00:00:00,NK,426.0,LAS,PDX,2024-06-30 07:40:00,2024-06-30 07:36:00,-4.0,18.0,2024-06-30 07:54:00,2024-06-30 09:39:00,14.0,2024-06-30 09:58:00,2024-06-30 09:53:00,-5.0,138.0,137.0,105.0,1.0,6,30,7,174,236,32.2,0.0,16.6,18.9,0.0,11.2,36.08036,-115.15233,45.58872,-122.5975
2024-11-29 00:00:00,DL,881.0,MSP,SEA,2024-11-29 18:45:00,2024-11-29 19:00:00,15.0,34.0,2024-11-29 19:34:00,2024-11-29 20:57:00,4.0,2024-11-29 21:00:00,2024-11-29 21:01:00,1.0,255.0,241.0,203.0,1.0,11,29,5,216,277,-7.2,0.0,22.3,5.0,0.0,9.4,44.88055,-93.21692,47.44898,-122.30931
2024-06-10 00:00:00,DL,2197.0,MSY,SLC,2024-06-10 19:20:00,2024-06-10 19:25:00,5.0,9.0,2024-06-10 19:34:00,2024-06-10 21:28:00,11.0,2024-06-10 21:59:00,2024-06-10 21:39:00,-20.0,219.0,194.0,174.0,1.0,6,10,1,217,286,33.9,0.0,0.0,30.6,0.0,22.3,29.99339,-90.25803,40.78839,-111.97777
2024-07-02 00:00:00,DL,1062.0,MSP,ATL,2024-07-02 05:15:00,2024-07-02 05:09:00,-6.0,13.0,2024-07-02 05:22:00,2024-07-02 08:17:00,10.0,2024-07-02 08:48:00,2024-07-02 08:27:00,-21.0,153.0,138.0,115.0,1.0,7,2,2,216,20,17.2,0.0,16.6,26.1,0.0,16.6,44.88055,-93.21692,33.64044,-84.42694
2024-05-29 00:00:00,DL,2681.0,DAB,ATL,2024-05-29 11:24:00,2024-05-29 11:15:00,-9.0,17.0,2024-05-29 11:32:00,2024-05-29 12:29:00,5.0,2024-05-29 12:52:00,2024-05-29 12:34:00,-18.0,88.0,79.0,57.0,1.0,5,29,3,80,20,25.6,0.0,7.6,23.9,0.0,11.2,29.17992,-81.05806,33.64044,-84.42694
